student_id,course,gender,region,highest_education,age_band,num_prev_attempts,studied_credits,disability,final_result
103802,EEE,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Distinction
103803,AAA,M,Wales,Lower Than A Level,0-35,0,60,N,Fail
103804,AAA,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
103805,EEE,M,Ireland,Lower Than A Level,0-35,1,120,N,Pass
103806,AAA,F,Scotland,No Formal quals,35-55,0,90,N,Withdrawn
103807,AAA,F,East Anglian Region,No Formal quals,0-35,0,120,N,Withdrawn
103808,CCC,M,Wales,No Formal quals,35-55,0,150,N,Withdrawn
103809,DDD,F,Ireland,Lower Than A Level,0-35,0,90,Y,Pass
103810,BBB,F,North Region,HE Qualification,35-55,1,120,N,Pass
103811,CCC,F,South Region,A Level or Equivalent,35-55,0,90,N,Pass
103812,DDD,M,Scotland,Lower Than A Level,35-55,2,90,N,Distinction
103813,CCC,F,Wales,Lower Than A Level,0-35,0,60,N,Distinction
103814,BBB,F,Ireland,Lower Than A Level,0-35,1,150,N,Withdrawn
103815,AAA,M,South West Region,A Level or Equivalent,35-55,0,120,N,Distinction
103816,CCC,M,London Region,Post Graduate Qualification,35-55,0,120,Y,Withdrawn
103817,EEE,F,Wales,HE Qualification,0-35,0,60,N,Withdrawn
103818,DDD,M,South Region,Lower Than A Level,0-35,0,60,N,Withdrawn
103819,EEE,M,North Region,A Level or Equivalent,35-55,3,120,N,Withdrawn
103820,AAA,F,Ireland,Lower Than A Level,0-35,0,120,N,Withdrawn
103821,AAA,M,Ireland,Lower Than A Level,35-55,0,150,N,Pass
103822,CCC,M,South Region,Lower Than A Level,35-55,0,90,N,Fail
103823,AAA,M,South Region,A Level or Equivalent,0-35,0,90,N,Fail
103824,CCC,M,East Anglian Region,A Level or Equivalent,0-35,1,60,N,Withdrawn
103825,EEE,M,Scotland,HE Qualification,0-35,0,120,Y,Pass
103826,BBB,F,Scotland,No Formal quals,0-35,0,60,N,Fail
103827,CCC,F,South West Region,Lower Than A Level,0-35,0,120,N,Pass
103828,DDD,F,Ireland,HE Qualification,35-55,0,60,Y,Fail
103829,AAA,M,Ireland,Lower Than A Level,0-35,2,120,N,Fail
103830,EEE,M,South West Region,A Level or Equivalent,35-55,0,60,N,Distinction
103831,BBB,F,Ireland,A Level or Equivalent,35-55,0,60,N,Pass
103832,EEE,M,East Anglian Region,Lower Than A Level,35-55,1,90,Y,Fail
103833,DDD,F,Ireland,Lower Than A Level,0-35,0,90,N,Pass
103834,AAA,M,Wales,Lower Than A Level,0-35,0,120,Y,Pass
103835,DDD,F,London Region,Lower Than A Level,35-55,0,90,N,Fail
103836,AAA,F,South West Region,No Formal quals,0-35,0,90,N,Pass
103837,CCC,F,Ireland,Lower Than A Level,0-35,1,60,N,Withdrawn
103838,EEE,M,North Region,A Level or Equivalent,0-35,0,120,N,Pass
103839,EEE,M,Scotland,Post Graduate Qualification,0-35,0,150,N,Distinction
103840,EEE,F,Wales,A Level or Equivalent,35-55,0,120,N,Fail
103841,CCC,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
103842,CCC,F,East Anglian Region,No Formal quals,0-35,0,120,N,Withdrawn
103843,BBB,M,Scotland,Lower Than A Level,0-35,0,60,N,Pass
103844,EEE,F,South West Region,Lower Than A Level,0-35,0,150,N,Pass
103845,CCC,M,South West Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
103846,DDD,F,Ireland,A Level or Equivalent,35-55,1,60,N,Pass
103847,BBB,F,Wales,HE Qualification,35-55,0,60,N,Distinction
103848,DDD,F,London Region,Lower Than A Level,55<=,1,120,Y,Pass
103849,BBB,M,South West Region,A Level or Equivalent,0-35,0,90,N,Pass
103850,DDD,M,London Region,HE Qualification,0-35,1,90,N,Pass
103851,AAA,M,South Region,Post Graduate Qualification,0-35,0,60,N,Distinction
103852,AAA,F,North Region,Lower Than A Level,35-55,0,120,N,Distinction
103853,BBB,M,South Region,Lower Than A Level,35-55,0,60,N,Withdrawn
103854,CCC,F,East Anglian Region,No Formal quals,35-55,1,60,N,Distinction
103855,DDD,M,Scotland,A Level or Equivalent,0-35,1,120,N,Withdrawn
103856,BBB,M,South Region,Lower Than A Level,0-35,0,90,N,Pass
103857,AAA,F,London Region,Lower Than A Level,55<=,0,90,N,Withdrawn
103858,BBB,M,South Region,HE Qualification,0-35,0,60,N,Pass
103859,CCC,M,East Anglian Region,A Level or Equivalent,35-55,0,90,N,Distinction
103860,CCC,F,South West Region,A Level or Equivalent,35-55,0,60,N,Pass
103861,DDD,F,North Region,No Formal quals,0-35,0,60,N,Withdrawn
103862,BBB,F,London Region,Lower Than A Level,35-55,1,60,N,Withdrawn
103863,DDD,F,Wales,Lower Than A Level,35-55,0,90,N,Withdrawn
103864,DDD,F,South West Region,A Level or Equivalent,35-55,0,60,Y,Withdrawn
103865,DDD,F,London Region,No Formal quals,0-35,0,60,N,Withdrawn
103866,CCC,M,South West Region,Lower Than A Level,0-35,0,60,N,Fail
103867,EEE,M,South Region,HE Qualification,35-55,0,60,N,Distinction
103868,BBB,M,North Region,Lower Than A Level,0-35,0,60,N,Pass
103869,DDD,F,Wales,Lower Than A Level,0-35,0,90,N,Pass
103870,AAA,F,London Region,No Formal quals,0-35,0,60,N,Withdrawn
103871,AAA,M,North Region,Lower Than A Level,0-35,0,60,N,Distinction
103872,EEE,F,South Region,Lower Than A Level,35-55,0,90,N,Pass
103873,CCC,M,South Region,HE Qualification,0-35,0,60,N,Distinction
103874,DDD,F,South West Region,A Level or Equivalent,0-35,3,90,N,Pass
103875,DDD,F,South Region,A Level or Equivalent,0-35,1,90,N,Withdrawn
103876,DDD,F,London Region,HE Qualification,0-35,0,120,N,Withdrawn
103877,BBB,F,South Region,Lower Than A Level,0-35,0,90,N,Pass
103878,AAA,F,London Region,A Level or Equivalent,0-35,1,60,N,Pass
103879,AAA,M,Wales,Lower Than A Level,0-35,0,60,N,Distinction
103880,EEE,M,Ireland,Lower Than A Level,0-35,0,60,N,Withdrawn
103881,BBB,F,South Region,HE Qualification,35-55,2,120,Y,Distinction
103882,CCC,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Fail
103883,CCC,M,North Region,HE Qualification,0-35,1,60,N,Fail
103884,AAA,M,London Region,No Formal quals,0-35,1,90,N,Withdrawn
103885,CCC,F,East Anglian Region,HE Qualification,35-55,0,90,Y,Pass
103886,AAA,F,South Region,Lower Than A Level,0-35,0,120,N,Withdrawn
103887,AAA,F,Wales,Lower Than A Level,0-35,1,60,N,Withdrawn
103888,AAA,F,Wales,No Formal quals,35-55,0,120,N,Pass
103889,EEE,F,Wales,A Level or Equivalent,35-55,0,90,N,Withdrawn
103890,CCC,F,South Region,HE Qualification,0-35,0,120,N,Pass
103891,EEE,F,North Region,HE Qualification,0-35,0,60,N,Pass
103892,CCC,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Distinction
103893,BBB,F,Ireland,Lower Than A Level,0-35,1,60,N,Withdrawn
103894,DDD,M,London Region,A Level or Equivalent,35-55,0,120,N,Fail
103895,EEE,F,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
103896,CCC,F,Ireland,Lower Than A Level,35-55,0,60,N,Pass
103897,AAA,F,North Region,A Level or Equivalent,35-55,2,60,N,Fail
103898,BBB,F,Scotland,HE Qualification,55<=,0,120,N,Pass
103899,EEE,F,Ireland,A Level or Equivalent,0-35,0,60,Y,Pass
103900,CCC,F,Ireland,Lower Than A Level,35-55,0,60,N,Distinction
103901,EEE,M,East Anglian Region,HE Qualification,0-35,0,90,N,Pass
103902,CCC,M,East Anglian Region,HE Qualification,0-35,0,120,N,Pass
103903,AAA,F,Wales,Post Graduate Qualification,35-55,1,120,N,Pass
103904,EEE,F,North Region,Lower Than A Level,0-35,0,90,N,Withdrawn
103905,DDD,M,Ireland,No Formal quals,35-55,1,60,N,Withdrawn
103906,DDD,F,London Region,HE Qualification,0-35,0,60,N,Pass
103907,EEE,F,London Region,HE Qualification,0-35,0,60,N,Withdrawn
103908,AAA,F,Wales,Lower Than A Level,0-35,0,60,N,Pass
103909,EEE,M,South West Region,Lower Than A Level,0-35,0,60,N,Withdrawn
103910,BBB,F,South West Region,A Level or Equivalent,0-35,0,90,N,Pass
103911,EEE,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass
103912,AAA,M,Scotland,Lower Than A Level,55<=,0,90,N,Distinction
103913,CCC,F,North Region,No Formal quals,35-55,0,60,N,Withdrawn
103914,DDD,F,Scotland,Lower Than A Level,35-55,0,150,N,Withdrawn
103915,AAA,M,North Region,No Formal quals,0-35,0,120,N,Pass
103916,AAA,M,Scotland,A Level or Equivalent,0-35,0,60,N,Withdrawn
103917,EEE,M,London Region,HE Qualification,35-55,0,60,N,Distinction
103918,AAA,F,North Region,Lower Than A Level,0-35,0,150,N,Withdrawn
103919,DDD,F,Ireland,A Level or Equivalent,0-35,0,120,N,Pass
103920,EEE,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Distinction
103921,DDD,M,South Region,No Formal quals,0-35,0,60,N,Pass
103922,CCC,F,North Region,Lower Than A Level,35-55,0,150,N,Pass
103923,CCC,M,North Region,Lower Than A Level,0-35,0,90,Y,Withdrawn
103924,DDD,M,North Region,No Formal quals,0-35,1,90,N,Withdrawn
103925,CCC,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass
103926,CCC,F,Ireland,A Level or Equivalent,35-55,0,120,N,Distinction
103927,AAA,M,East Anglian Region,Lower Than A Level,0-35,0,90,N,Fail
103928,DDD,M,Scotland,Lower Than A Level,35-55,0,60,N,Withdrawn
103929,DDD,M,South Region,A Level or Equivalent,0-35,0,90,N,Distinction
103930,DDD,M,South Region,A Level or Equivalent,35-55,3,60,N,Withdrawn
103931,AAA,M,South West Region,A Level or Equivalent,0-35,0,60,N,Fail
103932,DDD,M,East Anglian Region,A Level or Equivalent,0-35,0,90,N,Withdrawn
103933,DDD,M,Wales,HE Qualification,35-55,1,90,N,Distinction
103934,AAA,M,Wales,Post Graduate Qualification,35-55,1,150,Y,Withdrawn
103935,EEE,M,South West Region,Lower Than A Level,35-55,0,90,N,Withdrawn
103936,CCC,F,South West Region,Lower Than A Level,0-35,0,60,N,Withdrawn
103937,CCC,M,London Region,Lower Than A Level,35-55,1,60,Y,Pass
103938,DDD,F,Scotland,HE Qualification,0-35,0,90,N,Pass
103939,CCC,F,London Region,Lower Than A Level,55<=,0,60,N,Withdrawn
103940,CCC,F,Scotland,HE Qualification,0-35,1,90,N,Withdrawn
103941,BBB,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
103942,EEE,F,South Region,A Level or Equivalent,0-35,0,60,N,Fail
103943,EEE,M,South Region,HE Qualification,0-35,0,60,N,Withdrawn
103944,AAA,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
103945,DDD,M,Wales,A Level or Equivalent,35-55,0,60,N,Fail
103946,AAA,F,East Anglian Region,Lower Than A Level,35-55,0,90,N,Distinction
103947,BBB,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass
103948,EEE,F,South Region,Lower Than A Level,0-35,2,120,N,Withdrawn
103949,AAA,F,South West Region,HE Qualification,35-55,0,90,N,Withdrawn
103950,BBB,M,East Anglian Region,A Level or Equivalent,35-55,0,120,N,Distinction
103951,BBB,M,Ireland,Lower Than A Level,0-35,1,120,N,Pass
103952,DDD,M,South West Region,Lower Than A Level,35-55,0,120,N,Pass
103953,CCC,M,South West Region,A Level or Equivalent,0-35,0,120,N,Distinction
103954,CCC,F,Wales,No Formal quals,35-55,0,60,N,Withdrawn
103955,EEE,M,Ireland,Lower Than A Level,35-55,0,60,N,Pass
103956,CCC,F,Scotland,Lower Than A Level,0-35,0,90,N,Pass
103957,DDD,F,Ireland,A Level or Equivalent,0-35,0,90,N,Pass
103958,AAA,M,Scotland,Post Graduate Qualification,35-55,0,90,N,Pass
103959,BBB,F,Scotland,HE Qualification,0-35,0,90,N,Pass
103960,EEE,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Distinction
103961,EEE,F,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
103962,DDD,F,South Region,HE Qualification,35-55,0,90,N,Withdrawn
103963,BBB,M,Ireland,HE Qualification,0-35,0,90,N,Pass
103964,AAA,F,Scotland,A Level or Equivalent,0-35,0,120,N,Withdrawn
103965,EEE,M,Ireland,HE Qualification,55<=,0,90,N,Withdrawn
103966,DDD,F,Scotland,A Level or Equivalent,35-55,0,60,N,Fail
103967,BBB,M,Ireland,Lower Than A Level,0-35,1,60,N,Withdrawn
103968,CCC,M,Wales,Lower Than A Level,0-35,1,60,N,Pass
103969,DDD,M,South West Region,A Level or Equivalent,0-35,0,60,N,Distinction
103970,CCC,M,South West Region,Lower Than A Level,0-35,0,120,N,Pass
103971,EEE,M,South Region,A Level or Equivalent,0-35,0,90,N,Withdrawn
103972,AAA,F,South West Region,HE Qualification,0-35,1,120,N,Pass
103973,BBB,F,Ireland,HE Qualification,0-35,0,90,N,Pass
103974,AAA,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Withdrawn
103975,DDD,M,Ireland,Lower Than A Level,0-35,1,90,N,Withdrawn
103976,DDD,M,South West Region,A Level or Equivalent,0-35,0,60,N,Fail
103977,EEE,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass
103978,CCC,M,Scotland,Lower Than A Level,0-35,0,60,N,Distinction
103979,AAA,M,South West Region,HE Qualification,35-55,1,60,N,Pass
103980,CCC,M,South Region,Lower Than A Level,0-35,0,60,N,Distinction
103981,AAA,M,Wales,Lower Than A Level,0-35,0,90,N,Fail
103982,DDD,M,South West Region,HE Qualification,0-35,0,90,N,Pass
103983,DDD,F,Ireland,A Level or Equivalent,0-35,0,60,N,Pass
103984,EEE,M,North Region,A Level or Equivalent,35-55,3,90,N,Pass
103985,BBB,F,London Region,HE Qualification,0-35,0,60,N,Distinction
103986,BBB,M,North Region,No Formal quals,0-35,0,90,N,Fail
103987,AAA,M,South West Region,Lower Than A Level,0-35,1,90,Y,Withdrawn
103988,CCC,F,Wales,A Level or Equivalent,0-35,0,60,N,Pass
103989,CCC,F,London Region,Lower Than A Level,0-35,0,90,N,Withdrawn
103990,DDD,M,London Region,A Level or Equivalent,0-35,2,60,N,Withdrawn
103991,DDD,M,North Region,A Level or Equivalent,0-35,0,60,N,Fail
103992,AAA,F,North Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
103993,BBB,M,South Region,Lower Than A Level,35-55,0,60,N,Fail
103994,CCC,F,Scotland,HE Qualification,0-35,0,60,N,Distinction
103995,BBB,M,Scotland,A Level or Equivalent,35-55,0,60,N,Pass
103996,AAA,F,South Region,No Formal quals,0-35,0,60,Y,Fail
103997,EEE,M,South Region,A Level or Equivalent,0-35,0,60,N,Distinction
103998,DDD,F,East Anglian Region,HE Qualification,35-55,0,90,N,Pass
103999,CCC,F,Ireland,A Level or Equivalent,0-35,0,120,N,Pass
104000,BBB,M,Ireland,A Level or Equivalent,0-35,2,120,N,Pass
104001,EEE,M,Wales,HE Qualification,55<=,3,90,N,Pass
104002,AAA,F,London Region,HE Qualification,35-55,1,120,N,Fail
104003,CCC,F,Ireland,A Level or Equivalent,0-35,0,90,N,Pass
104004,EEE,M,Ireland,A Level or Equivalent,0-35,0,90,N,Pass
104005,EEE,F,North Region,A Level or Equivalent,35-55,0,120,N,Distinction
104006,BBB,F,Scotland,A Level or Equivalent,35-55,0,120,N,Pass
104007,DDD,M,London Region,A Level or Equivalent,0-35,1,120,N,Pass
104008,AAA,F,South West Region,HE Qualification,0-35,0,120,N,Distinction
104009,AAA,M,South West Region,A Level or Equivalent,35-55,0,60,N,Distinction
104010,BBB,F,London Region,A Level or Equivalent,0-35,0,150,N,Fail
104011,EEE,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass
104012,DDD,F,Scotland,Post Graduate Qualification,0-35,1,60,N,Distinction
104013,CCC,F,Wales,Lower Than A Level,35-55,0,60,N,Withdrawn
104014,BBB,F,South Region,Lower Than A Level,0-35,0,90,N,Distinction
104015,AAA,F,South West Region,Lower Than A Level,0-35,0,60,Y,Fail
104016,BBB,F,Scotland,HE Qualification,0-35,0,60,N,Distinction
104017,AAA,F,South West Region,A Level or Equivalent,0-35,0,60,Y,Pass
104018,AAA,F,South Region,A Level or Equivalent,0-35,0,90,N,Pass
104019,DDD,M,Wales,Lower Than A Level,0-35,1,60,N,Withdrawn
104020,AAA,M,North Region,No Formal quals,35-55,1,90,N,Pass
104021,AAA,M,Ireland,A Level or Equivalent,0-35,0,90,N,Pass
104022,CCC,F,Wales,A Level or Equivalent,35-55,1,120,N,Pass
104023,BBB,F,East Anglian Region,Lower Than A Level,0-35,0,90,N,Withdrawn
104024,CCC,M,London Region,Lower Than A Level,35-55,0,60,N,Pass
104025,AAA,M,East Anglian Region,Lower Than A Level,0-35,0,150,N,Fail
104026,BBB,F,London Region,A Level or Equivalent,0-35,1,120,N,Pass
104027,CCC,F,North Region,A Level or Equivalent,0-35,0,60,N,Distinction
104028,DDD,F,South Region,Lower Than A Level,0-35,0,60,N,Distinction
104029,CCC,M,London Region,Lower Than A Level,35-55,0,90,Y,Pass
104030,CCC,M,Wales,Lower Than A Level,35-55,1,120,N,Withdrawn
104031,CCC,M,South Region,A Level or Equivalent,35-55,0,120,Y,Distinction
104032,BBB,F,Wales,Lower Than A Level,35-55,0,120,N,Pass
104033,BBB,F,South West Region,Lower Than A Level,35-55,0,150,N,Withdrawn
104034,CCC,F,South Region,Lower Than A Level,55<=,0,90,N,Withdrawn
104035,AAA,M,East Anglian Region,HE Qualification,35-55,0,60,N,Distinction
104036,DDD,M,North Region,No Formal quals,0-35,0,60,N,Pass
104037,DDD,F,North Region,A Level or Equivalent,0-35,1,60,N,Pass
104038,BBB,F,Wales,Lower Than A Level,0-35,0,60,N,Pass
104039,BBB,M,East Anglian Region,Post Graduate Qualification,35-55,0,60,N,Distinction
104040,BBB,F,East Anglian Region,Post Graduate Qualification,0-35,0,60,N,Distinction
104041,DDD,F,South Region,A Level or Equivalent,0-35,0,120,N,Pass
104042,DDD,M,Wales,Lower Than A Level,35-55,0,60,N,Withdrawn
104043,AAA,F,North Region,HE Qualification,0-35,0,120,N,Distinction
104044,CCC,F,North Region,Post Graduate Qualification,0-35,0,120,N,Distinction
104045,AAA,F,Ireland,HE Qualification,35-55,3,60,N,Distinction
104046,CCC,M,London Region,A Level or Equivalent,0-35,0,60,N,Distinction
104047,BBB,F,Scotland,A Level or Equivalent,0-35,0,60,N,Distinction
104048,BBB,M,Scotland,Post Graduate Qualification,0-35,1,120,N,Pass
104049,CCC,F,South Region,Lower Than A Level,0-35,0,90,N,Withdrawn
104050,BBB,M,South West Region,Lower Than A Level,0-35,0,60,N,Distinction
104051,BBB,F,Scotland,HE Qualification,0-35,2,90,N,Pass
104052,DDD,F,East Anglian Region,Lower Than A Level,0-35,0,120,N,Pass
104053,EEE,M,Scotland,A Level or Equivalent,35-55,0,60,N,Distinction
104054,AAA,M,Ireland,Lower Than A Level,0-35,0,90,N,Withdrawn
104055,BBB,M,East Anglian Region,Lower Than A Level,0-35,2,60,N,Withdrawn
104056,EEE,F,North Region,Lower Than A Level,0-35,0,60,N,Fail
104057,CCC,F,Ireland,A Level or Equivalent,0-35,1,120,Y,Withdrawn
104058,BBB,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
104059,CCC,M,Wales,A Level or Equivalent,0-35,0,120,N,Pass
104060,AAA,M,London Region,Lower Than A Level,0-35,1,90,N,Withdrawn
104061,AAA,M,Wales,No Formal quals,35-55,3,60,Y,Withdrawn
104062,DDD,F,East Anglian Region,A Level or Equivalent,0-35,0,90,N,Distinction
104063,CCC,F,North Region,Post Graduate Qualification,55<=,0,60,N,Distinction
104064,DDD,M,South Region,A Level or Equivalent,0-35,0,60,N,Pass
104065,BBB,M,Wales,Lower Than A Level,35-55,0,60,Y,Fail
104066,EEE,F,South West Region,HE Qualification,0-35,0,120,N,Pass
104067,CCC,F,North Region,HE Qualification,35-55,0,120,N,Distinction
104068,DDD,M,Scotland,Lower Than A Level,35-55,2,60,Y,Distinction
104069,AAA,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass
104070,AAA,M,East Anglian Region,A Level or Equivalent,0-35,0,150,N,Distinction
104071,DDD,M,South West Region,Lower Than A Level,35-55,0,90,N,Distinction
104072,EEE,M,South West Region,A Level or Equivalent,35-55,0,60,N,Pass
104073,EEE,F,Scotland,Lower Than A Level,55<=,0,60,N,Pass
104074,BBB,F,London Region,Lower Than A Level,0-35,0,60,N,Pass
104075,AAA,M,Scotland,HE Qualification,0-35,0,60,Y,Pass
104076,EEE,F,Ireland,A Level or Equivalent,0-35,0,90,Y,Withdrawn
104077,DDD,F,London Region,HE Qualification,35-55,0,90,N,Withdrawn
104078,BBB,F,South Region,HE Qualification,0-35,1,90,N,Withdrawn
104079,DDD,F,South West Region,Post Graduate Qualification,0-35,0,60,N,Withdrawn
104080,EEE,M,Wales,A Level or Equivalent,0-35,0,90,N,Distinction
104081,BBB,M,South Region,A Level or Equivalent,0-35,0,90,Y,Pass
104082,DDD,M,London Region,Lower Than A Level,35-55,0,120,Y,Distinction
104083,DDD,M,Scotland,A Level or Equivalent,0-35,1,60,N,Fail
104084,CCC,M,Wales,A Level or Equivalent,35-55,0,60,N,Distinction
104085,DDD,M,South West Region,HE Qualification,0-35,1,60,N,Distinction
104086,BBB,F,Ireland,A Level or Equivalent,0-35,0,60,N,Pass
104087,EEE,M,Scotland,Lower Than A Level,0-35,2,90,N,Pass
104088,EEE,M,Scotland,HE Qualification,0-35,0,90,N,Distinction
104089,EEE,M,Ireland,HE Qualification,0-35,0,60,N,Distinction
104090,DDD,M,South West Region,A Level or Equivalent,35-55,0,90,N,Pass
104091,AAA,F,South Region,HE Qualification,0-35,0,90,N,Withdrawn
104092,BBB,F,East Anglian Region,A Level or Equivalent,0-35,0,90,N,Fail
104093,CCC,M,East Anglian Region,HE Qualification,35-55,0,120,N,Pass
104094,EEE,F,South Region,A Level or Equivalent,0-35,0,120,N,Distinction
104095,CCC,F,Ireland,A Level or Equivalent,0-35,0,90,N,Pass
104096,CCC,F,North Region,Lower Than A Level,0-35,0,60,N,Withdrawn
104097,AAA,M,Wales,Lower Than A Level,0-35,0,120,N,Withdrawn
104098,DDD,F,Scotland,HE Qualification,0-35,0,60,N,Pass
104099,BBB,F,East Anglian Region,A Level or Equivalent,0-35,1,90,N,Distinction
104100,AAA,F,Ireland,Lower Than A Level,0-35,0,150,N,Withdrawn
104101,EEE,M,Scotland,Lower Than A Level,0-35,0,60,N,Fail
104102,AAA,F,Scotland,A Level or Equivalent,35-55,0,60,N,Pass
104103,AAA,M,South West Region,HE Qualification,35-55,0,60,N,Withdrawn
104104,AAA,M,Ireland,A Level or Equivalent,0-35,0,150,N,Withdrawn
